time	C1	C2	C2a	C2b	C3	C3a	C3b	C4	C4BP	C4BP_C4b	C4BP_GlcNac_LF_CRP	C4BP_PC_CRP	C4BP_PC_CRP_LF	C4a	C4b	C4b_C2a	C4b_C2a_C4BP	CRP	GlcNac	GlcNac_HF	GlcNac_HF_MASP	GlcNac_LF	GlcNac_LF_C1_MASP	GlcNac_LF_CRP	GlcNac_LF_CRP_C1	GlcNac_LF_CRP_MASP	GlcNac_LF_MASP	HF	LF	MASP	PC	PC_CRP	PC_CRP_C1	PC_CRP_LF	PC_CRP_LF_C1	PC_CRP_LF_C1_MASP	PC_CRP_LF_MASP	X	dC3b	dC4b_C2a	dC4b_C2a_C4BP	iC4b_C2a
13400.0.	2469.9673822724712	82.9027097896856	0.0016023104616190002	227.097290210315	2857.9151270720163	1792.08487292799	0.48952647234422403	403.7363435676372	0.5048543140777101	33.32234433943955	-2.067466381581892e-26	0.00013832492770800002	0	366.26365643236164	105.84562419306742	0.142762714414192	0.044955431346544006	1.967224303414803	-4.357847212192957e-26	6.415839301736772e-28	1.6054947648968452e-27	-1.560777300494585e-24	0	-2.9079862079946182e-27	-4.632628136803798e-24	-7.273749445738033e-27	-3.907214033627772e-24	7.165201134801875e-25	19.999691605332313	6.799779713982644	3.903414801510995e-06	1.944362020616138e-05	0.032309533369541	6.629009159475484e-08	8.804236029182316e-05	0.00022015179867	1.3421868872397658e-07	0.0005	0.203411067534693	0.701380470221575	0.220862014343248	187.20935088043063
13600.0.	2469.967377333333	80.7235016775534	0.0014910502869490002	229.27649832244717	2810.3413937415	1839.6586062585066	0.47604804104514303	397.6686915870381	0.48689511569498406	33.31866736064869	-2.0110765320391582e-26	0.000133384004944	0	372.33130841296077	109.73763378015063	0.141180752189855	0.042875722132373006	1.967224303162276	-4.3237036292918305e-26	6.41583930995509e-28	1.605493839564297e-27	-1.5485482391364e-24	0	-2.933231760484008e-27	-4.676290314503123e-24	-7.336945786664891e-27	-3.876597809717654e-24	7.165201144046983e-25	19.99968610790409	6.799775786208507	3.903162275027344e-06	1.9442351665170702e-05	0.032308978385158005	6.723327639983658e-08	8.961107118549234e-05	0.00022407721051600002	1.3658097917484478e-07	0.0005	0.19781108736772002	0.693612171342415	0.21064572528209102	188.0731144636471
13800.0.	2469.967372720308	78.59938986660732	0.00138950153628	231.40061013339331	2764.0927204324184	1885.9072795675884	0.46264934376584005	391.64834925595795	0.470122068681309	33.31434028831889	-1.95822977045201e-26	0.000128769329092	0	378.3516507440409	113.63808982386384	0.139501674377552	0.040906266478101	1.9672243028873702	-4.289828302676451e-26	6.415839318167495e-28	1.605492914295974e-27	-1.5364152613426867e-24	0	-2.958268458183372e-27	-4.719578458162642e-24	-7.399619115165884e-27	-3.846222154707675e-24	7.165201153291452e-25	19.99968061086561	6.799771858713802	3.902887368397877e-06	1.944097240240879e-05	0.032308097676699	6.817631912072638e-08	9.117967191766028e-05	0.000228002343108	1.38943091722146e-07	0.0005	0.192244133476307	0.685366395767931	0.200970919225884	188.89706100143263
14000.0.	2469.967368404084	76.52910035500152	0.001296632157254	233.47089964499907	2719.1589281576016	1930.8410718424052	0.449374927083989	385.67576955703623	0.454428578226434	33.3094308963052	-1.908618017090629e-26	0.00012445157776300002	0	384.32423044296263	117.54519653381452	0.13773712333041502	0.039040528051958005	1.967224302591668	-4.256219124670585e-26	6.415839326374323e-28	1.6054919890970761e-27	-1.524377612165322e-24	0	-2.983098681444503e-27	-4.762498306583663e-24	-7.461775399248607e-27	-3.816085178270345e-24	7.165201162535233e-25	19.99967511424705	6.79976793152012	3.902591665832249e-06	1.9439490246174512e-05	0.032306920587329	6.911921994260795e-08	9.274815389147213e-05	0.00023192717486900002	1.4130501407619488e-07	0.0005	0.186728728811926	0.6767003693772421	0.19180550974462202	189.68329436486303
14200.0.	2469.967364358683	74.51138118239088	0.001211539737044	235.48861881760973	2675.5258026874603	1974.4741973125463	0.43626244591600305	379.7513915588388	0.439720175696278	33.30399924912977	-1.86196773105521e-26	0.000120404765184	0	390.24860844116006	121.45720191415653	0.135897821793308	0.037272385723800004	1.9672243022766231	-4.2228740041695494e-26	6.415839334575876e-28	1.605491063972437e-27	-1.5124345425919409e-24	0	-3.007724730240136e-27	-4.8050552324973925e-24	-7.523420404963313e-27	-3.786185004940851e-24	7.165201171778277e-25	19.999669618076485	6.799764004647531	3.902276620212272e-06	1.9437912376038913e-05	0.032305473122252	7.00619789698538e-08	9.43165091137787e-05	0.000235851685739	1.4366673480211228e-07	0.0005	0.18128053134791303	0.667666797986184	0.18311944645337402	190.4337939750711
14400.0.	2469.967360561008	72.545002659381	0.0011334327167670001	237.45499734061957	2633.1757337265185	2016.824266273487	0.42334344444911404	373.87564083060965	0.425912862822014	33.29809873928542	-1.8180352298088682e-26	0.0001166057863	0	396.1243591693892	125.3723965221999	0.133993637810119	0.035596107623138	1.9672243019435671	-4.1897908665088756e-26	6.415839342772436e-28	1.6054901389265522e-27	-1.500585309498909e-24	0	-3.032148830169299e-27	-4.847254289514487e-24	-7.58455971151563e-27	-3.756519773999378e-24	7.165201181020539e-25	19.999664122380022	6.799760078114714	3.901943564495385e-06	1.943624537923796e-05	0.032303778404724	7.100459623462607e-08	9.588473014521251e-05	0.00023977585704600002	1.460282432493776e-07	0.0005	0.175912658689816	0.658314186406173	0.17488458816241	191.15042271376296
14600.0.	2469.967356990459	70.62875751587194	0.001061614677184	239.37124248412866	2592.0882807845232	2057.911719215483	0.410644065067412	368.0489297602998	0.41293171782963706	33.291776959711676	-1.776602745929949e-26	0.00011303403306700001	0	401.95107023969905	129.28911241053493	0.132033645746191	0.034006326383127006	1.967224301593725	-4.1569676533341106e-26	6.415839350964255e-28	1.6054892139636091e-27	-1.4888291756046979e-24	0	-3.0563731380398494e-27	-4.889100251702514e-24	-7.645198725281599e-27	-3.727087639354461e-24	7.1652011902619775e-25	19.999658627182004	6.799756151939076	3.901593722315879e-06	1.9434495303110162e-05	0.032301857059853	7.194707170535095e-08	9.745281005464901e-05	0.000243699671397	1.483895294876413e-07	0.0005	0.17063598275622402	0.648687138357745	0.167074581743156	191.83493433484156
14800.0.	2469.9673536286064	68.76146098029734	0.0009954711523150002	241.23853901970315	2552.2406726552335	2097.7593273447724	0.398185689403983	362.271657791167	0.40070971674390904	33.2850764414881	-1.737475089744768e-26	0.000109671070036	0	407.72834220883186	133.2057222187917	0.130026183482749	0.032498015639244	1.9672243012282211	-4.1244023224717286e-26	6.41583935915157e-28	1.6054882890875151e-27	-1.477165409423668e-24	0	-3.080399747005281e-27	-4.930597647104777e-24	-7.705342692710006e-27	-3.697886769427309e-24	7.1652011995025515e-25	19.999653132505117	6.7997522261368495	3.901228217735025e-06	1.9432667703316153e-05	0.032299727539103006	7.288940529476468e-08	9.902074237771925e-05	0.00024762311257100003	1.507505842482885e-07	0.0005	0.16545939625362002	0.638826637600431	0.159664747081728	192.48898040151616
15000.0.	2469.9673504589177	66.94195079977128	0.0009344585083880001	243.0580492002293	2513.6082469262515	2136.3917530737544	0.385985515997867	356.54421158960406	0.38918673228953105	33.27803528081101	-1.7004768124644142e-26	0.00010650035886000001	0	413.4557884103948	137.12063838786176	0.127978905908187	0.031066467810846002	1.9672243008480872	-4.0920928478011495e-26	6.415839367334595e-28	1.605487364301911e-27	-1.465593285220236e-24	0	-3.10423069130133e-27	-4.971750786254088e-24	-7.764996712242956e-27	-3.6689153470371125e-24	7.1652012087422245e-25	19.999647638370558	6.799748300723183	3.90084808424039e-06	1.9430767688255114e-05	0.032297406395869005	7.383159686760174e-08	0.00010058852107900001	0.000251546165423	1.5311139887129892e-07	0.0005	0.16039005280173302	0.62877031084669	0.152631968264955	193.11411677331574
15200.0.	2469.9673474665237	65.16908720955092	0.000878094532859	244.8309127904497	2476.1648355769826	2173.8351644230233	0.37405707921449705	350.86696515478314	0.37830868012641106	33.270687674378564	-1.66544978456537e-26	0.00010350702336600001	0	419.1330348452157	141.03231247491928	0.125898834854693	0.029707273165118002	1.967224300454275	-4.060037219127831e-26	6.415839375513524e-28	1.6054864396102043e-27	-1.4541120829634289e-24	0	-3.127867950524994e-27	-5.012563786534371e-24	-7.824165745068362e-27	-3.6401715692873084e-24	7.165201217980962e-25	19.99964214479813	6.799744375712242	3.900454272857133e-06	1.942879995910694e-05	0.032294908520472	7.477364624732465e-08	0.000102156140517	0.00025546881579900004	1.554719652568559e-07	0.0005	0.155433582646785	0.618552673214337	0.14595459101298	193.71180966889776
15400.0.	2469.9673446380125	63.44175285891495	0.0008259504370380001	246.5582471410856	2439.883102205413	2210.116897794593	0.362410714063902	345.2402798789993	0.368026787855237	33.26306437867453	-1.6322511207190483e-26	0.000100677648447	0	424.7597201209996	144.93923455167536	0.12379240564307001	0.028416300141747	1.9672243000476621	-4.0282334420574516e-26	6.415839383688543e-28	1.605485515015576e-27	-1.442721088281823e-24	0	-3.151313453585409e-27	-5.053040593076615e-24	-7.882854625042361e-27	-3.611653647452802e-24	7.165201227218734e-25	19.999636651806355	6.799740451117272	3.90004765961053e-06	1.9426768846760583e-05	0.032292247341339	7.571555322258667e-08	0.000103723595416	0.000259391050459	1.5783227582135302e-07	0.0005	0.15059428588638202	0.6082053570029751	0.139612326258962	194.2834413295279
15600.0.	2469.9673419612636	61.75885269949007	0.0007776440373190001	248.2411473005104	2404.7348359634557	2245.2651640365502	0.35105397147850803	339.66450456621715	0.358296966806227	33.25519310567872	-1.6007513946978392e-26	9.800010722735012e-05	0	430.3354954337817	148.83993267162867	0.12166551041636901	0.027189676901942003	1.967224299629054	-3.9966795378711136e-26	6.415839391859816e-28	1.6054845905210092e-27	-1.4314195924188598e-24	0	-3.174569082244748e-27	-5.093184996755122e-24	-7.94106806761085e-27	-3.583359806868109e-24	7.1652012364555085e-25	19.99963115941258	6.799736526950682	3.899629052228023e-06	1.9424678344787713e-05	0.032289434997896	7.665731755268448e-08	0.00010529088083300001	0.000263312857004	1.601923234573078e-07	0.0005	0.145875305103663	0.597757324689532	0.133586159706334	194.8303153073067
15800.0.	2469.9673394252936	60.11931384116035	0.000732833920744	249.88068615884004	2370.6912069059845	2279.3087930940214	0.33999198841905603	334.1399754152205	0.34907927022092505	33.247098865154754	-1.570833098465261e-26	9.546341201908934e-05	0	435.8600245847784	152.7329723947031	0.11952353844076301	0.026023774055901002	1.9672242991991982	-3.965373543401606e-26	6.4158394000274935e-28	1.6054836661292951e-27	-1.420206892188526e-24	0	-3.197636674370612e-27	-5.133000649741663e-24	-7.998810677974339e-27	-3.555288286816435e-24	7.165201245691257e-25	19.99962566763308	6.7997326032241014	3.899199196250102e-06	1.94225321396801e-05	0.032286482489661004	7.759893897265887e-08	0.000106857992134	0.000267234223808	1.625521014968669e-07	0.0005	0.141278779224097	0.587235067016425	0.12785826714391402	195.35366140260047
16000.0.	2469.967337020128	58.522085379993825	0.0006912144366130001	251.47791462000654	2337.722986944355	2312.277013055651	0.329227816976747	328.6670159728384	0.34033742434747905	33.23880426192727	-1.5423893072778662e-26	9.305758534350976e-05	0	441.3329840271605	156.61695635966217	0.11737141355725601	0.024915188515613	1.9672242987587831	-3.934313510910707e-26	6.4158394081917185e-28	1.6054827418430562e-27	-1.4090822899314098e-24	0	-3.22051802686233e-27	-5.172491078999357e-24	-8.056086958459968e-27	-3.527437340419666e-24	7.165201254925956e-25	19.999620176483102	6.799728679948441	3.898758780531952e-06	1.9420333637942943e-05	0.032283399805279	7.854041719764323e-08	0.00010842492497100001	0.000271155139965	1.6491160367852742e-07	0.0005	0.13680598032895702	0.576662787075894	0.12241193526344601	195.85464027244703
16200.0.	2469.9673347366943	56.96613820199121	0.0006525113837830001	253.03386179800916	2305.800740277618	2344.199259722388	0.31876271635790504	323.24593706198146	0.33203842131676303	33.230329754977234	-1.5153225196244332e-26	9.077354794995744e-05	0	446.7540629380174	160.49052389641366	0.11521362896036101	0.023860728417076003	1.967224298308445	-3.90349750796746e-26	6.415839416352624e-28	1.6054818176647513e-27	-1.3980450934711118e-24	0	-3.2432148983266364e-27	-5.2116596980277936e-24	-8.112901315233428e-27	-3.499805234529254e-24	7.165201264159579e-25	19.999614685976994	6.799724757133956	3.89830844223857e-06	1.941808599080451e-05	0.032280196034549	7.948175192681288e-08	0.00010999167526100001	0.00027507559523	1.672708241167881e-07	0.0005	0.132457435038685	0.566062571255038	0.117231487708864	196.33434773205664
16400.0.	2469.967332566715	55.45046476595041	0.000616478286043	254.54953523404993	2274.8949867667598	2375.105013233246	0.308596411409647	317.877036688585	0.324152164562897	33.22169388403756	-1.489543645821244e-26	8.860302128915844e-05	0	452.12296331141386	164.35235067161122	0.11305427947954201	0.022857399053840002	1.967224297848774	-3.872923617327485e-26	6.415839424510324e-28	1.6054808935966931e-27	-1.3870946160710179e-24	0	-3.265729011488355e-27	-5.250509817121265e-24	-8.16925806437637e-27	-3.4723902496180055e-24	7.1652012733921005e-25	19.999609196128226	6.79972083479028	3.897848771344176e-06	1.9415792116369763e-05	0.032276879465989006	8.042294284674193e-08	0.00011155823916200001	0.000278995579971	1.6962975727442638e-07	0.0005	0.12823303198899502	0.555454547907096	0.11230221607573601	196.7938187698093
16600.0.	2469.9673305026295	53.974078868310094	0.0005828931660570001	256.02592113169015	2244.9763413833084	2405.0236586166975	0.29872732103461	312.56059993104435	0.316651159072735	33.21291346841862	-1.464971123640053e-26	8.653844232342342e-05	0	457.4394000689545	168.20114836201046	0.11089709152811301	0.021902389763125002	1.9672242973803171	-3.842589936813252e-26	6.415839432664935e-28	1.6054799696410591e-27	-1.376230176391415e-24	0	-3.288062055391155e-27	-5.28904465235616e-24	-8.225161437412086e-27	-3.445190679672727e-24	7.165201282623502e-25	19.999603706949486	6.799716912926487	3.897380314709942e-06	1.9413454719775534e-05	0.032273457672068004	8.136398963439703e-08	0.000113124613061	0.00028291508512400004	1.719883979371659e-07	0.0005	0.124132116789243	0.544857034556929	0.10761031557494401	197.2340312952204
16800.0.	2469.96732853752	52.53601539252653	0.000551555743638	257.4639846074737	2216.0156325177536	2433.9843674822523	0.289152759589526	307.29689881532613	0.30951024003355604	33.204003782025154	-1.4415301427522641e-26	8.457288889695356e-05	0	462.70310118467273	172.035664350916	0.108745450878548	0.020993061706994002	1.967224296903582	-3.8124945791953484e-26	6.415839440816559e-28	1.6054790457998963e-27	-1.365451098446973e-24	0	-3.310215687390715e-27	-5.327267333489708e-24	-8.28061558631909e-27	-3.418204832087769e-24	7.165201291853763e-25	19.999598218452725	6.799712991551116	3.896903579767569e-06	1.9411076311353142e-05	0.032269937583869	8.23048919597036e-08	0.000114690793556	0.00028683410215200005	1.743467411905031e-07	0.0005	0.12015357575056002	0.534286674422764	0.10314282508058001	197.6559096373658
17000.0.	2469.9673266650425	51.135330045130765	0.000522284996097	258.86466995486944	2187.9840016971466	2462.0159983028593	0.27986911410380605	302.0861921785308	0.30270633446127204	33.19497870783296	-1.419151962750124e-26	8.270001418030478e-05	0	467.9138078214681	175.85468144376017	0.106602428415852	0.020126936492246002	1.96722429641904	-3.78263567207471e-26	6.415839448965289e-28	1.605478122075136e-27	-1.354756711564557e-24	0	-3.332191534974558e-27	-5.365180910922327e-24	-8.335624588107953e-27	-3.3914310275594195e-24	7.165201301082862e-25	19.999592730649194	6.799709070672218	3.896419037861544e-06	1.9408659223134774e-05	0.032266325556681005	8.324564948781525e-08	0.00011625677743600001	0.00029075262300900005	1.7670478239848898e-07	0.0005	0.11629590956232501	0.523758562999451	0.09888757128719801	198.06032781169935
17200.0.	2469.9673248793706	49.77109908043863	0.0004949170285870001	260.22890091956157	2160.8529869419795	2489.1470130580265	0.27087199989084704	296.92872552342374	0.296218251253937	33.18585087463187	-1.397773311823806e-26	8.091398892979208e-05	0	473.0712744765751	179.6570175994087	0.10447080401125201	0.019301685574884	1.96722429592713	-3.7530113577657946e-26	6.415839457111215e-28	1.605477198468599e-27	-1.3441463503413878e-24	0	-3.353991197407595e-27	-5.402788361852837e-24	-8.390192448958763e-27	-3.364867599981148e-24	7.165201310310778e-25	19.99958724354952	6.7997051502973935	3.895927127258171e-06	1.9406205623691153e-05	0.032262627427765	8.418626188099744e-08	0.000117822561673	0.00029467064010000005	1.79062517184271e-07	0.0005	0.11255729798637701	0.5132863654025961	0.094833116712323	198.44811257065106
17400.0.	2469.967323175143	48.44241901561124	0.00046930321050900006	261.557580984389	2134.594591780825	2515.405408219181	0.26215639689087	291.8247308661761	0.29002649580975304	33.17663177838219	-1.377335855269381e-26	7.920945050754116e-05	0	478.1752691338228	183.44152567426056	0.10235308864877501	0.018515120396834003	1.9672242954282582	-3.7236197931806995e-26	6.415839465254413e-28	1.605476274982005e-27	-1.333619354603537e-24	0	-3.375616247245799e-27	-5.440092595734647e-24	-8.444323108023064e-27	-3.3385128963396844e-24	7.1652013195375005e-25	19.99958175716374	6.799701230433811	3.895428255892044e-06	1.9403717531715044e-05	0.032258848567367	8.512672880034103e-08	0.00011938814341000001	0.000298588146256	1.814199414122482e-07	0.0005	0.108935656540979	0.502882425124751	0.090968711288262	198.8200462531807
17600.0.	2469.9673215474213	47.14840633760478	0.00044530854101900005	262.8515936623955	2109.1813417065623	2540.8186582934436	0.253716768865537	286.7744265793582	0.28411310594300504	33.16733189018518	-1.357785724501176e-26	7.758145775457173e-05	0	483.22557342064067	187.2070931765996	0.10025154493178301	0.017765183205863	1.967224294922806	-3.6944591497142295e-26	6.415839473394971e-28	1.605475351616978e-27	-1.323175069364757e-24	0	-3.397068231704026e-27	-5.477096459126196e-24	-8.498020440867485e-27	-3.3123652766119584e-24	7.165201328763011e-25	19.999576271501333	6.7996973110882575	3.894922803840321e-06	1.940119682820553e-05	0.032254993923866	8.606704990714235e-08	0.00012095351994300001	0.00030250513470100003	1.837770511716729e-07	0.0005	0.10542868605630201	0.49255786482883	0.087284247303718	199.17686944695083
17800.0.	2469.9673199916483	45.888197203318406	0.00042281021223400004	264.1118027966818	2084.5863296752364	2565.4136703247696	0.24554716734930102	281.778017232013	0.27846150631008604	33.15796075255606	-1.339073098765591e-26	7.602545095794964e-05	0	488.2219827679859	190.95264202895888	0.098168206085415	0.017049938511739002	1.9672242944111282	-3.665527613129875e-26	6.415839481532946e-28	1.6054744283750552e-27	-1.312812844785647e-24	0	-3.41834867391596e-27	-5.513802740013643e-24	-8.551288262636902e-27	-3.286423113662841e-24	7.16520133798729e-25	19.999570786571272	6.799693392267141	3.8944111255792595e-06	1.939864526763082e-05	0.032251068063837006	8.700722486414689e-08	0.000122518688716	0.000306421599027	1.861338427615764e-07	0.0005	0.102033915892782	0.48232267974824006	0.083770217465313	199.51928347649746
18000.0.	2469.9673185036118	44.66094713418836	0.00040169634350400004	265.33905286581177	2060.783252051916	2589.21674794809	0.237641322080673	276.83569342852627	0.273056378967003	33.148527065474376	-1.321151832763216e-26	7.453721625173357e-05	0	493.1643065714726	194.6771283365285	0.096104893565396	0.016367565134398	1.9672242938935551	-3.636823383446729e-26	6.4158394896684155e-28	1.605473505257689e-27	-1.3025320361331368e-24	0	-3.439459074079718e-27	-5.550214171673673e-24	-8.60413033093824e-27	-3.26068479314371e-24	7.165201347210328e-25	19.999565302382035	6.799689473976532	3.893893552027155e-06	1.9396064487997094e-05	0.032247075207664004	8.794725333656194e-08	0.00012408364731000002	0.000310337533166	1.8849031267689318e-07	0.0005	0.09874874153914101	0.47218582423701105	0.080417675862666	199.84795272902255
18200.0.	2469.9673170794144	43.46583070628197	0.000381864864078	266.53416929371804	2037.746436263112	2612.2535637368946	0.22999271944948502	271.94763164783774	0.267883548022952	33.13903876344828	-1.303979124464871e-26	7.311285389664419e-05	0	498.0523683521611	198.37954215985712	0.09406323337394301	0.015716348802860002	1.967224293370396	-3.608344674827247e-26	6.415839497801435e-28	1.605472582266255e-27	-1.292332003740307e-24	0	-3.460400910513406e-27	-5.586333436133564e-24	-8.65655034848864e-27	-3.2351487133918445e-24	7.16520135643211e-25	19.99955981894168	6.799685556222178	3.893370392407633e-06	1.939345602006587e-05	0.032243019261288	8.888713499294609e-08	0.00012564839343400002	0.000314252931374	1.908464575956777e-07	0.0005	0.095570457228107	0.462155291964624	0.077218201634886	200.16350682928794
18400.0.	2469.9673157154425	42.30204123682505	0.000363222524808	267.697958763175	2015.4508612646873	2634.5491387353195	0.222594670350883	267.1139940844194	0.26292987664182504	33.12950308466278	-1.287515218123946e-26	7.17487499533458e-05	0	502.88600591557946	202.05890729026484	0.09204467117920301	0.015094675266022001	1.967224292841939	-3.5800897154659974e-26	6.415839505932061e-28	1.605471659402059e-27	-1.2822121129665151e-24	0	-3.48117564061831e-27	-5.622163167278474e-24	-8.708551965539031e-27	-3.2098132853305936e-24	7.1652013656526205e-25	19.99955433625782	6.799681639009531	3.89284193593903e-06	1.9390821295690682e-05	0.032238903844551005	8.982686950592773e-08	0.00012721292491400002	0.000318167788204	1.932022743673115e-07	0.0005	0.09249628414852301	0.452238190230256	0.074163865148378	200.46654267416582
18600.0.	2469.967314408346	41.16879046808324	0.000345684022279	268.83120953191667	1993.8721718036104	2656.1278281963955	0.215440368672961	262.3349284923811	0.25818317488498804	33.11992663315422	-1.271723138249024e-26	7.044155093835705e-05	0	507.66507150761777	205.71428102656725	0.090050486323983	0.014501023878987001	1.967224292308457	-3.552056747479229e-26	6.415839514060348e-28	1.6054707366663382e-27	-1.2721717341578569e-24	0	-3.501784701767436e-27	-5.6577059536482585e-24	-8.760138782108847e-27	-3.184676932370364e-24	7.165201374871846e-25	19.999548854337686	6.79967772234376	3.892308453381545e-06	1.938816165544568e-05	0.032234732316556006	9.076645655282154e-08	0.00012877723969	0.000322082098489	1.955577600016197e-07	0.0005	0.08952339476342	0.44244080881718	0.071247196507602	200.75762633621096
18800.0.	2469.96731315501	40.06530824930925	0.00032917122112400003	269.9346917506906	1972.9866873420226	2677.0133126579844	0.208522941530869	257.6105680339218	0.253632117092121	33.11031543480471	-1.2565684508197022e-26	6.918814110228333e-05	0	512.3894319660772	209.34475395180098	0.088081804807975	0.013933961631043	1.967224291770202	-3.524244026795349e-26	6.415839522186347e-28	1.6054698140602661e-27	-1.262210242607932e-24	0	-3.52222951212117e-27	-5.692964340961022e-24	-8.811314350031365e-27	-3.159738090310382e-24	7.165201384089782e-25	19.999543373188143	6.799673806229773	3.891770198438695e-06	1.9385478355567784e-05	0.032230507798405	9.170589581612713e-08	0.000130341335805	0.00032599585732500004	1.979129116588095e-07	0.0005	0.086648933696852	0.43276868380189604	0.06846115623304301	201.03729484562453
19000.0.	2469.967311952536	38.99084221749752	0.000313612462287	271.0091577825022	1952.7714064054683	2697.2285935945374	0.20183549222479702	252.94103113330306	0.249266167678408	33.10067498786013	-1.2420190485737511e-26	6.798562202300777e-05	0	517.058968866696	212.9494497087937	0.08613961131686701	0.013392137583742001	1.967224291227412	-3.4966498230462724e-26	6.415839530310104e-28	1.6054688915849581e-27	-1.2523270185189221e-24	0	-3.54251147138133e-27	-5.727940834395036e-24	-8.862082174851852e-27	-3.1349952072412465e-24	7.165201393306413e-25	19.99953789281571	6.79966989067223	3.8912274090466596e-06	1.9382772574312743e-05	0.032226233193624006	9.264518698395088e-08	0.000131905211401	0.00032990906005400005	2.002677266401677e-07	0.0005	0.08387003559584201	0.42322665667824905	0.06579910795155501	201.30605785873632
19200.0.	2469.967310798227	37.94465747754581	0.000298941946657	272.05534252245394	1933.2040070273652	2716.7959929726394	0.19537113680312002	248.326421337424	0.245075514368285	33.091010308578035	-1.2280449575665839e-26	6.683129424289124e-05	0	521.6735786625749	216.5275247734875	0.084224760370361	0.012874277689853001	1.9672242906803121	-3.4692724194596236e-26	6.415839538431661e-28	1.6054679692414751e-27	-1.2425214469629879e-24	0	-3.562631961483484e-27	-5.762637900657087e-24	-8.91244571756604e-27	-3.110446743448254e-24	7.165201402521724e-25	19.999532413226582	6.799665975675561	3.89068030854314e-06	1.938004541773013e-05	0.032221911206538	9.358432975032144e-08	0.000133468864712	0.000333821702248	2.026222023794419e-07	0.0005	0.081183840333721	0.41381892915098	0.06325479295594301	201.5643992209054
19400.0.	2469.9673096895676	36.92603628239116	0.00028509918491000005	273.07396371760836	1914.2628438800339	2735.7371561199707	0.189123035006648	243.7668271840159	0.241051008015521	33.08132597253961	-1.214618162611759e-26	6.57226407185504e-05	0	526.2331728159829	220.07816822501758	0.082337986652777	0.012379179965626002	1.96722429012911	-3.442110112751805e-26	6.415839546551062e-28	1.605467047030822e-27	-1.232792917843958e-24	0	-3.582592347241675e-27	-5.797057969861087e-24	-8.962408396238837e-27	-3.086091171315477e-24	7.165201411735712e-25	19.99952693442666	6.799662061243977	3.890129106744059e-06	1.9377297924990973e-05	0.032217544358835004	9.452332381546853e-08	0.000135032294056	0.00033773377969600004	2.0497633643485866e-07	0.0005	0.07858750587744401	0.404549113911271	0.060822306498538	201.81277843105005
19600.0.	2469.967308624209	35.934277713649514	0.00027202850567600005	274.0657222863501	1895.9269426104722	2754.0730573895335	0.18308441628872402	239.26232207842256	0.23718410826991002	33.07162615209237	-1.201712449469103e-26	6.465731187697082e-05	0	530.7376779215764	223.60060151163728	0.08047991458730101	0.011905709991291001	1.9672242895740042	-3.4151612130219314e-26	6.415839554668339e-28	1.6054661249539582e-27	-1.2231408258593389e-24	0	-3.6023939769408105e-27	-5.8312034372383176e-24	-9.011973587494235e-27	-3.0619269752306366e-24	7.165201420948362e-25	19.99952145642155	6.79965814738149	3.889574000923897e-06	1.9374531073221204e-05	0.032213135004523004	9.546216888600933e-08	0.00013659549783700002	0.000341645288392	2.0733012648171457e-07	0.0005	0.076078219107756	0.395420281694828	0.058496075695897	202.05163201439817
19800.0.	2469.9673075999585	34.96869736317143	0.000259678615126	275.0313026368281	1878.1759918339612	2771.824008166044	0.17724860152298702	234.81296417984507	0.23346683444181202	33.06191465032758	-1.189303261961495e-26	6.363311210214992e-05	0	535.1870358201539	227.094078211611	0.078651067208911	0.011452796716140001	1.96722428901518	-3.388424043646561e-26	6.415839562783535e-28	1.6054652030117972e-27	-1.213564570462613e-24	0	-3.6220381828895574e-27	-5.865076664697465e-24	-9.061144627902678e-27	-3.0379526514906897e-24	7.1652014301596675e-25	19.999515979216586	6.7996542340919195	3.889015176717746e-06	1.93717457819671e-05	0.032208685343452004	9.640086467510786e-08	0.00013815847453	0.00034555622452000004	2.096835703054995e-07	0.0005	0.07365320484647801	0.386435004892748	0.056270838928577004	202.28137480988633
20000.0.	2469.9673066147607	34.028627015978984	0.000248002201998	275.97137298402055	1860.9903331833673	2789.0096668166375	0.17160902094482902	230.41879629791345	0.22989172099708802	33.05219493196104	-1.1773675723833451e-26	6.264798749421934e-05	0	539.5812037020854	230.55788378830363	0.07685187438805001	0.011019428546359001	1.967224288452813	-3.361896941175308e-26	6.415839570896681e-28	1.6054642812052082e-27	-1.20406355582584e-24	0	-3.641526281931401e-27	-5.898679982250819e-24	-9.109924815266279e-27	-3.0141667082081957e-24	7.1652014393696235e-25	19.99951050281686	6.7996503213789	3.888452808946545e-06	1.936894291726689e-05	0.032204197433571	9.733941090257233e-08	0.00013972122268600002	0.00034946658444500004	2.120366657955059e-07	0.0005	0.071309733317967	0.37759539797121505	0.054141626628876005	202.50240117774837
