time	C3	C3_star	C8	C8_star	FL	FS	IKK	L	L_RF	L_RF_C8	L_RF_C8_FS	L_RF_FL	L_RF_FL_FL	L_RF_FL_FS	L_RF_FS	L_RF_FS_FS	NF_kB_IkB	NF_kB_IkB_P	NF_kB_star	RF	p43_FLIP	p43_FLIP_IKK_star	p43_p41
183.0.6.0	0.47097521396093806	0.030070829569798	2.229823677451846	3.812418251288305	1.441142576668057e-120	3.7861633871781676e-69	5.089544655439824	21.954080000000115	51.83875775449261	11.75475328672213	0.293762659456315	0.168886375072132	0.46548358372427706	4.788854525412442	7.569598331050026e-05	0.000615059573965	0.000969689246373	1.491264989146349e-05	2.012801618547176	-5.708426196924591e-109	0.8265735875066801	0.155388704150091	10.037079618832557
187.0.20000000000002.0	0.45684995018280405	0.028385938323818003	2.095721148770993	3.706895458005368	-7.698634926376563e-123	-7.900859139374024e-71	5.078711968053086	21.954080000000115	51.787251437430385	11.751862820082259	0.293763008983699	0.168106539600822	0.46548358372427706	4.788854525412442	7.534645592680193e-05	0.000615059573965	0.0007941456659750001	1.2087341160414771e-05	1.967004211204806	-5.55126945071487e-110	0.816520735591253	0.15381043434052302	9.833060804473758
190.0.8.0	0.443528222585711	0.026786104811522	1.971148045698992	3.600910335069086	-9.071410759764175e-125	-6.978148029483617e-72	5.068033785926277	21.954080000000115	51.73887144651487	11.74911077893615	0.293763336140047	0.167376616463486	0.46548358372427706	4.788854525412442	7.501929957923938e-05	0.000615059573965	0.000651719737892	9.814678337392631e-06	1.922219575214332	-1.5566354123155253e-111	0.8065724766017781	0.152205459159326	9.634164307740054
194.0.4.0	0.430964744212942	0.025270716750505	1.8552866008828781	3.4950023991479773	-5.882131947076176e-127	8.183942039975782e-73	5.057507847942483	21.954080000000115	51.69339249354588	11.746491141189207	0.29376364266083405	0.166692733615424	0.46548358372427706	4.788854525412442	7.471277879192796e-05	0.000615059573965	0.00053595517678	7.983871234768755e-06	1.8784310672330071	-2.470798012506577e-113	0.7967304214660481	0.150578011349416	9.440458654257798
198.0.	0.41911568252532405	0.023838285514934002	1.747399811084942	3.389643414500059	-1.012333824209402e-129	-3.832242315427766e-74	5.04713189944836	21.954080000000115	51.65060901115478	11.743997977016878	0.293763930116047	0.166051388239011	0.46548358372427706	4.788854525412442	7.442532357898691e-05	0.000615059573965	0.00044168683641100003	6.506734193260334e-06	1.835621125950126	-6.83004963712782e-116	0.7869958183483421	0.148931990904064	9.25196685633008
201.0.6.0	0.40793887788890904	0.022486646258379	1.6468231496050652	3.285242268180775	1.719948902436732e-131	1.0418036053552008e-76	5.036903696350348	21.954080000000115	51.61033314521025	11.741625494223609	0.29376419992873704	0.16544940534336502	0.46548358372427706	4.788854525412442	7.415551088863477e-05	0.000615059573965	0.00036477765819000006	5.313026051368692e-06	1.793771557578848	9.594744856015694e-117	0.7773695981459791	0.14727098680299403	9.068674576644181
205.0.20000000000002.0	0.397393991841806	0.021213128164529003	1.552957023387602	3.182149955107611	1.393697071932922e-133	1.2329993779513659e-76	5.026821008604746	21.954080000000115	51.572392964909696	11.739368069825757	0.29376445339129004	0.16488390146991302	0.46548358372427706	4.788854525412442	7.390204833578778e-05	0.000615059573965	0.000301909835723	4.3467528433653115e-06	1.752863760305314	3.4910111967005162e-118	0.7678524142738311	0.145598297653658	8.890537145816086
208.0.8.0	0.38744259813466303	0.020014697334915	1.465259948575481	3.08066454814198	6.469638455097755e-136	-9.945164484272463e-78	5.016881623181562	21.954080000000115	51.536630868251144	11.737220271110054	0.29376469167969504	0.164352252852559	0.46548358372427706	4.788854525412442	7.366375993123705e-05	0.000615059573965	0.000250418980331	3.563235980863439e-06	1.7128789003658111	6.910003481257554e-120	0.758444677467996	0.14391695124546502	8.717485557235612
212.0.4.0	0.37804822777408803	0.018888075134469003	1.383242405571608	2.98103605826031	3.113562960600472e-139	3.3848335147987083e-79	5.00708334657145	21.954080000000115	51.50290216219365	11.73517686870141	0.293764915866074	0.16385206746185202	0.46548358372427706	4.788854525412442	7.343957355166131e-05	0.000615059573965	0.00020816237809200003	2.9267881543911828e-06	1.673798049816119	6.04499609544156e-122	0.7491465862485881	0.14222972303421802	8.549431558555382
216.0.	0.36917637764739103	0.017829834907319	1.306461327139814	2.883471114898412	-2.4805374920251283e-140	8.404592334010221e-81	4.997424006895999	21.954080000000115	51.4710737985271	11.733232843608805	0.293765126929699	0.16338116043453302	0.46548358372427706	4.788854525412442	7.322850992698762e-05	0.000615059573965	0.000173414269983	2.408871142801116e-06	1.6356022939765782	-1.3200077003981771e-123	0.73995815360045	0.140539153581513	8.386271952005849
219.0.6.0	0.360794490803923	0.016836479913701	1.234515169362183	2.7881374171380973	-1.744832127266836e-142	-1.8043260262795251e-81	4.987901455673524	21.954080000000115	51.44102324819788	11.731383389774425	0.293765325766676	0.162937532453603	0.46548358372427706	4.788854525412442	7.302967295019644e-05	0.000615059573965	0.000144782552844	1.986635438244083e-06	1.5982728148799992	-7.250652751244714e-125	0.730879230358903	0.138847564979544	8.227892206808903
223.0.20000000000002.0	0.352871915127901	0.015904505176989003	1.1670395142875951	2.695167923085884	-6.809115541625745e-145	1.1120292388181649e-82	4.978513569285777	21.954080000000115	51.41263749851948	11.729623913303623	0.29376551319848604	0.16251935070029602	0.46548358372427706	4.788854525412442	7.284224113987112e-05	0.000615059573965	0.00012114246397800001	1.64176221085131e-06	1.561790955733375	-1.757746030766671e-126	0.7219095257244611	0.13715707629607501	8.074169477237724
226.0.8.0	0.34537984596230903	0.015030445708295	1.10370315401868	2.604664758099522	1.670830162839593e-148	-2.367983953853888e-84	4.969258250184861	21.954080000000115	51.38581215929697	11.72795002928229	0.293765689979518	0.162124932048717	0.46548358372427706	4.788854525412442	7.266546010792269e-05	0.000615059573965	0.00010158373653100001	1.359544602445694e-06	1.5261382703603732	-2.3190880028066083e-128	0.713048625275122	0.135469618077376	7.924975109980737
230.0.4.0	0.338291257227323	0.014210913324490001	1.04420460815241	2.516702832953994	2.8846961943784366e-149	-2.026039090401222e-85	4.96013342787453	21.954080000000115	51.36045066538925	11.726357556876403	0.293765856803722	0.161752728217088	0.46548358372427706	4.788854525412442	7.249863590428216e-05	0.000615059573965	8.536844510477297e-05	1.128158451349673e-06	1.491296560764345	7.814691195618099e-131	0.70429600679642	0.13378694594902202	7.780176714849077
234.0.	0.33158082470848305	0.013442624015182002	0.9882690294357511	2.431333171069875	1.949927940072253e-151	2.372749189309551e-86	4.95113705969555	21.954080000000115	51.33646356460969	11.724842513244178	0.29376601431049904	0.16140131262725102	0.46548358372427706	4.788854525412442	7.234112912724384e-05	0.000615059573965	7.18973407106303e-05	9.380829674372163e-07	1.457247905296923	1.36959329673142e-131	0.695651054207273	0.132110653355639	7.639639863794861
237.0.6.0	0.32522484445583505	0.012722417559581001	0.935645455872631	2.348585949968885	7.318021788251344e-154	-1.146562745572109e-87	4.942267131440867	21.954080000000115	51.313767881121365	11.72340110666377	0.29376616308992304	0.161069368756869	0.46548358372427706	4.788854525412442	7.219234970284253e-05	0.000615059573965	6.0682932636027115e-05	7.816401372085236e-07	1.423974679399287	4.141064292920574e-133	0.687113069822971	0.13044218348129302	7.503229474839792
241.0.20000000000002.0	0.319201148620445	0.012047270854387001	0.8861043710720321	2.268473266538618	-1.5980908007026067e-157	7.194413224270818e-90	4.933521657823047	21.954080000000115	51.292286545617	11.722029729180388	0.29376630368737705	0.16075567979722802	0.46548358372427706	4.788854525412442	7.205175224941511e-05	0.000615059573965	5.1327937251318844e-05	6.52628178776827e-07	1.391459570473671	7.086932837203654e-135	0.6786812851647911	0.128782840392192	7.370810929925586
244.0.8.0	0.31348902054414	0.011414306194201002	0.8394355381855271	2.19099163879399	-2.896576903631734e-158	3.420196474372599e-90	4.924898682813432	21.954080000000115	51.2719478845917	11.720724949000545	0.29376643660767204	0.160459119454285	0.46548358372427706	4.788854525412442	7.191883195456974e-05	0.000615059573965	4.350800032505683e-05	5.460295391682469e-07	1.359685588118879	3.511554549569082e-137	0.670354870498119	0.127133799442974	7.242250968907086
248.0.4.0	0.308069110497806	0.010820795549143001	0.79544607622967	2.116124258882792	-2.017948704854779e-160	-2.891901798652124e-91	4.91639627987005	21.954080000000115	51.25268516192532	11.719483502802271	0.293766562318725	0.16017864375199	0.46548358372427706	4.788854525412442	7.179312090137869e-05	0.000615059573965	3.6957825872548096e-05	4.5777801338097007e-07	1.328636070707572	-2.2401535705320003e-138	0.6621329432570301	0.12549611698708701	7.117418395895839
252.0.	0.302923353119862	0.010264161710767002	0.753958750850475	2.043843013319843	-8.031968470855446e-163	1.072771545891467e-92	4.908012552069017	21.954080000000115	51.23443616679811	11.718302288085033	0.293766681254837	0.15991328371541902	0.46548358372427706	4.788854525412442	7.167418478891303e-05	0.000615059573965	3.146002361569174e-05	3.8457279250654357e-07	1.298294689080688	-9.069804661958066e-140	0.654014575492568	0.12387073943073801	6.996184628883292
255.0.6.0	0.29803488732789	0.009741977026575002	0.714810454620816	1.9741102870330471	-3.359667203714397e-166	1.604987505875393e-94	4.899745632152398	21.954080000000115	51.21714284267859	11.717178355648327	0.293766793819627	0.159662138827315	0.46548358372427706	4.788854525412442	7.15616199994186e-05	0.000615059573965	2.6836128730993264e-05	3.2372979640623997e-07	1.268645447974163	-1.9163661402432202e-141	0.645998800464052	0.12225851166865401	6.878424118971044
259.0.2.0	0.293387979252192	0.009251960313818001	0.67785085474617	1.9068805679168652	2.5533144758237922e-167	-4.972571008417409e-95	4.891593682503722	21.954080000000115	51.200750952753246	11.71610890226178	0.29376690038865505	0.15942437116544803	0.46548358372427706	4.788854525412442	7.145505097064529e-05	0.000615059573965	2.2939359600590253e-05	2.730626580400908e-07	1.23967268566643	-1.9698550520580118e-143	0.6380846184772441	0.12066018493854101	6.764014661548201
262.0.8.0	0.288967948561328	0.008791972433109	0.642941188584155	1.842101868337295	1.950571331677815e-169	3.307096473195559e-96	4.883554895061043	21.954080000000115	51.18520977772359	11.715091263569333	0.293767001311789	0.159199200140234	0.46548358372427706	4.788854525412442	7.135412783721165e-05	0.000615059573965	1.9648767983382172e-05	2.307873145051478e-07	1.211361072234775	2.693477092287721e-145	0.630271002059777	0.11907642412963101	6.652837618317504
266.0.40000000000003.0	0.284761098408438	0.008360010909437	0.609953189663616	1.7797169795166772	8.705498314823764e-172	-8.64817019836239e-98	4.875627491176092	21.954080000000115	51.170471842385034	11.714122907255103	0.29376709691531705	0.158985897762381	0.46548358372427706	4.788854525412442	7.125852430953115e-05	0.000615059573965	1.68645063008554e-05	1.954454137998715e-07	1.1836956067290831	1.832564587033255e-146	0.6225569005526801	0.117507814579186	6.544778066119838
270.0.	0.28075464911679704	0.007954203910531001	0.578768128931193	1.719664574025364	1.148356675408233e-174	-4.624147716114636e-99	4.867809721427092	21.954080000000115	51.15649266783118	11.713201426487114	0.29376718750386305	0.15878378437929902	0.46548358372427706	4.788854525412442	7.116793576284661e-05	0.000615059573965	1.4503992458419491e-05	1.658427368230594e-07	1.156661613508419	4.750801242336557e-148	0.614941244186762	0.11595486838922801	6.439724885981076
273.0.6.0	0.27693667563782504	0.007572803827997	0.549275957772767	1.66188017078296	-1.9397779738902052e-176	6.61076949390949e-100	4.860099865391762	21.954080000000115	51.14323054650328	11.712324533646695	0.293767273362114	0.15859222482680202	0.46548358372427706	4.788854525412442	7.108207751239499e-05	0.000615059573965	1.249879685128499e-05	1.4099961698372788e-07	1.1302447379358331	6.877522463390308e-150	0.60742294770393	0.11441803029418801	6.337570803651527
277.0.2.0	0.27329604875003505	0.007214180653504001	0.521374540971556	1.60629697607307	-1.750228291644879e-178	-3.5547862587864423e-101	4.852496231386333	21.954080000000115	51.130646337635625	11.711490054345136	0.293767354756373	0.158410624949301	0.46548358372427706	4.788854525412442	7.100068325373685e-05	0.000615059573965	1.079211134186322e-05	1.201109588931654e-07	1.104430941586949	-1.024035713540463e-153	0.600000913576	0.11289768310858701	6.238212391076465
280.0.8.0	0.269822379919112	0.0068768152987050005	0.494968969192325	1.5528466131397	-9.012699805905305e-181	4.973842267254532e-103	4.844997156175571	21.954080000000115	51.11870328093582	11.710695921724716	0.29376743193597704	0.158238428447555	0.46548358372427706	4.788854525412442	7.092350364989533e-05	0.000615059573965	9.336687941518696e-06	1.025139476089397e-07	1.079206497096257	-3.3313239818864703e-153	0.592674034866985	0.11139415278228401	6.141550036682365
284.0.40000000000003.0	0.266505969704234	0.006559292972162001	0.46997094184038	1.501459751989136	-2.031077808433121e-183	8.321715496481644e-104	4.8376010046583	21.954080000000115	51.107366826592944	11.709940171038065	0.293767505134577	0.15807511401805402	0.46548358372427706	4.788854525412442	7.085030504921126e-05	0.000615059573965	8.093157180825859e-06	8.766192800604386e-08	1.054557982739852	-1.093477576637486e-154	0.585441197779217	0.109907713089317	6.047487891048006
288.0.	0.26333775957117	0.006260296697845001	0.44629821225230504	1.4520666500892792	1.175291585915199e-185	-8.236190465301565e-105	4.830306169532258	21.954080000000115	51.09660447992896	11.709220934497544	0.29376757457130703	0.15792019275253302	0.46548358372427706	4.788854525412442	7.07808683197868e-05	0.000615059573965	7.028653890766859e-06	7.510324156779393e-08	1.030472276833235	-2.008092530681934e-156	0.5783012839186961	0.108438589974853	5.955933793418323
291.0.6.0	0.260309286956423	0.00597860103678	0.42387408814925004	1.404597613754504	1.435075848759823e-187	3.5627395686370136e-106	4.8231110709417315	21.954080000000115	51.08638565920259	11.708536436384993	0.293767640451838	0.157773205769889	0.46548358372427706	4.788854525412442	7.0714987788096e-05	0.000615059573965	6.115692275668057e-06	6.446405208624978e-08	1.006936552006792	-1.3780945796881741e-158	0.5712531723108111	0.10698696558337001	5.866799183581865
295.0.2.0	0.25741264341686304	0.0057130660550400005	0.402626981138244	1.358983389138725	8.716973755579867e-190	5.27124482384255e-109	4.816014156110955	21.954080000000115	51.07668156524638	11.707884988411235	0.293767702969355	0.157633722056111	0.46548358372427706	4.788854525412442	7.065247027082639e-05	0.000615059573965	5.331243474179627e-06	5.54343857788139e-08	0.98393826940878	5.0843999419951904e-160	0.5642957411938141	0.10555298198974801	5.7799990028439385
298.0.8.0	0.25464043569454603	0.005462631566778	0.38248999979630005	1.315155490939679	2.7497073727836303e-192	-1.263422850528414e-108	4.809013898965926	21.954080000000115	51.06746506176655	11.707264985314259	0.293767762305436	0.157501336490702	0.46548358372427706	4.788854525412442	7.059313419030766e-05	0.000615059573965	4.655977860218377e-06	4.775676563232767e-08	0.96146517287535	2.337156830154678e-161	0.557427869614194	0.104136744653698	5.69545158716463
302.0.40000000000003.0	0.25198574952548003	0.005226311669595	0.363400581528729	1.273046476147926	-3.9371763966102344e-195	9.720178396281619e-110	4.802108799746896	21.954080000000115	51.058710565267155	11.706674900684856	0.29376781863086104	0.157375668040583	0.46548358372427706	4.788854525412442	7.05368087650106e-05	0.000615059573965	4.07364159275912e-06	4.1216942665477304e-08	0.939505283099009	5.268143800924366e-163	0.550648438845281	0.10273832561661501	5.6130785549749955
306.0.	0.24944211602302502	0.005003189580734001	0.34530015896807204	1.232590169456606	-1.0444582855035892e-196	-3.2511840103607125e-111	4.795297384613625	21.954080000000115	51.05039394367569	11.70611328300851	0.293767872106359	0.157256358104699	0.46548358372427706	4.788854525412442	7.048333326758441e-05	0.000615059573965	3.570542747123975e-06	3.563632476356505e-08	0.91804689182032	6.163914279779328e-165	0.5439563336478961	0.10135776645880701	5.532804691718852
309.0.6.0	0.247003480470763	0.004792412775792	0.328133857183715	1.193721846283528	-7.759655308059377e-199	-8.042873141911954e-113	4.788578205245166	21.954080000000115	51.042492422847836	11.705578751912576	0.293767922883282	0.157143068994401	0.46548358372427706	4.788854525412442	7.043255634375781e-05	0.000615059573965	3.135127040693609e-06	3.086578194709901e-08	0.8970785560623641	-4.935774920616641e-167	0.537350443389735	0.099995081033852	5.454557832778455
313.0.2.0	0.244664173365215	0.004593188426601	0.31185021841319005	1.156378378744786	-3.143028081615076e-201	1.743744442975111e-113	4.781949838435705	21.954080000000115	51.03498450021929	11.705069994608076	0.29376797110424	0.15703548253642902	0.46548358372427706	4.788854525412442	7.038433538618461e-05	0.000615059573965	2.757626932764689e-06	2.6780569445636033e-08	0.8765890924233001	-4.582805929748156e-168	0.5308296630382431	0.098650257995781	5.378268746117404
316.0.8.0	0.24241888355551802	0.004404779131102	0.29640095141239703	1.120498349357384	-2.834384171765309e-204	-1.0901041092348362e-114	4.775410885687877	21.954080000000115	51.027849864950575	11.704585762515848	0.29376801690366805	0.156933298786736	0.46548358372427706	4.788854525412442	7.033853595797073e-05	0.000615059573965	2.4297709143461618e-06	2.327615998437473e-08	0.8565675714388851	-1.274364701707626e-169	0.52439289404011	0.097323263133754	5.3038710157035265
320.0.40000000000003.0	0.24026263333446102	0.004226498925370001	0.28174070286032804	1.086022136735325	6.323265794569245e-206	2.5351856296004592e-116	4.768959972804753	21.954080000000115	51.02106932398047	11.704124868067177	0.293768060408365	0.15683623484470202	0.46548358372427706	4.788854525412442	7.02950312611999e-05	0.000615059573965	2.144542254447918e-06	2.026481679241567e-08	0.8370033120241771	-2.004457518062995e-171	0.518039045099019	0.096014041527923	5.231300926549786
324.0.	0.238190755343054	0.004057709566091	0.267826848550416	1.052891977076512	6.263093418717033e-208	1.768873659454252e-117	4.762595749481511	21.954080000000115	51.01462473346455	11.703686181669566	0.29376810173798	0.156744023758443	0.46548358372427706	4.788854525412442	7.025370164628287e-05	0.000615059573965	1.8959784506743158e-06	1.7672771029502302e-08	0.8178858760013611	-4.988114002479913e-174	0.5117670328620361	0.094722519539255	5.160497352024806
327.0.6.0	0.236198871158689	0.0038978170705370003	0.25461930236064	1.021052004814095	3.1517268280271564e-210	-2.253168802202744e-118	4.756316888897766	21.954080000000115	51.00849893512966	11.703268628828686	0.293768141005468	0.15665641351287402	0.46548358372427706	4.788854525412442	7.021443415840186e-05	0.000615059573965	1.679004236081029e-06	1.543789319754886e-08	0.7992050627189181	7.966099779526552e-175	0.505575782523858	0.093448606645258	5.09140164393046
331.0.2.0	0.23428287144484403	0.003746268500439	0.24208034122270203	0.9904482754225841	7.713496877741248e-213	1.15825575548021e-119	4.750122087311321	21.954080000000115	51.00267569712286	11.702871187418081	0.293768178317509	0.15657316609309901	0.46548358372427706	4.788854525412442	7.017712211771588e-05	0.000615059573965	1.489292295041854e-06	1.350776892695656e-08	0.78095090376592	2.8657073378481e-176	0.49946422835718907	0.092192197132705	5.023957525717233
334.0.8.0	0.23243889754806502	0.0036025489758230002	0.23017444451086402	0.961028773023146	-2.5382984655634473e-215	-1.328536555995774e-121	4.744010063654072	21.954080000000115	50.997139658975755	11.702492885088612	0.29376821377489604	0.15649405661645902	0.46548358372427706	4.788854525412442	7.014166473034013e-05	0.000615059573965	1.3231468972974772e-06	1.183810631204771e-08	0.763113657784065	5.629167918328074e-178	0.49343131417657904	0.090953171657733	4.958110989103464
338.0.40000000000003.0	0.23066332443551602	0.003466178904878	0.218868146447098	0.93274340512131	-4.4717518660423285e-217	-2.947144177696922e-122	4.7379795591306415	21.954080000000115	50.99187628034289	11.702132796810092	0.29376824747289904	0.15641887252727102	0.46548358372427706	4.788854525412442	7.010796672741987e-05	0.000615059573965	1.177406518643356e-06	1.039141551992945e-08	0.7456838053791981	4.82002824353645e-180	0.487475993742336	0.08973139868294401	4.893810194279602
342.0.	0.228952744873643	0.0033367114161310003	0.208129900273985	0.9055439865307471	-2.8137728361060002e-219	2.762710584239394e-123	4.7320293368203	21.954080000000115	50.986871793205644	11.701790042538006	0.293768279501596	0.15634741284886602	0.46548358372427706	4.788854525412442	7.007593802989128e-05	0.000615059573965	1.049362216730858e-06	9.135912350743684e-09	0.728652044133245	-1.109776820724522e-181	0.48159723111040004	0.088526735800509	4.831005373809035
345.0.6.0	0.22730395475547602	0.003213729979611	0.197929953083049	0.8793842142864301	-1.0347020132989451e-221	-1.153470793557978e-124	4.726158181282618	21.954080000000115	50.98211315726389	11.701463784998525	0.293768309946189	0.15627948748810902	0.46548358372427706	4.788854525412442	7.004549343676126e-05	0.000615059573965	9.366891016046839e-07	8.044606296312214e-09	0.712009283716969	-5.970155670932582e-183	0.475794000933474	0.08733903094961701	4.769648740281015
349.0.2.0	0.225713939490637	0.0030968462041400004	0.18824023030630002	0.8542196351265551	-4.7925018045052715e-225	-4.505854002338369e-127	4.720364898167227	21.954080000000115	50.97758801826278	11.701153227585586	0.29376833888729104	0.15621491658802802	0.46548358372427706	4.788854525412442	7.001655233495379e-05	0.000615059573965	8.373887073274689e-07	7.0945408351393504e-09	0.6957466411034271	-1.436346151537514e-184	0.47006528871816206	0.08616812353604501	4.709694397726133
352.0.8.0	0.22417986137841	0.002985697798477	0.17903422898460403	0.8300076069227621	2.6675189310432655e-226	4.324703923097485e-127	4.7146483138280555	21.954080000000115	50.97328466902681	11.700857612363935	0.293768366401197	0.15615352992463502	0.46548358372427706	4.788854525412442	6.99890384289579e-05	0.000615059573965	7.497404530283558e-07	6.266159541566744e-09	0.6798554358816441	-1.8733432387663347e-186	0.464410091042383	0.08501384546108201	4.651098256768838
356.0.40000000000003.0	0.222699047890026	0.0028799466846770004	0.170286919020002	0.8067072552603161	2.235039562490496e-228	-3.2330067973016663e-128	4.709007274942298	21.954080000000115	50.96919201299346	11.700576218172635	0.29376839256013804	0.15609516634435702	0.46548358372427706	4.788854525412442	6.996287948868372e-05	0.000615059573965	6.722606948275542e-07	5.542776335938343e-09	0.664327185669731	7.101431689028303e-189	0.45882741573690505	0.083876022066525	4.59381795346341
360.0.	0.22126898079185	0.0027792772526430004	0.16197465170173	0.7842794262115791	-4.4244925759620284e-231	-9.273994118752777e-130	4.7034406481343805	21.954080000000115	50.96529953005793	11.700308358823637	0.29376841743251203	0.15603967323888202	0.46548358372427706	4.788854525412442	6.993800711408229e-05	0.000615059573965	6.03668127144259e-07	4.910132070956751e-09	0.6491536016264	-6.385626601575283e-190	0.45331628203446206	0.082754473001983	4.537812771737664
